taxonRank,kingdom,family,scientificName
species,Fungi,HYALOSCYPHACEAE,Hyaloscypha fuckelii
species,Fungi,HYALOSCYPHACEAE,Hyaloscypha quercicola
species,Fungi,HYALOSCYPHACEAE,Hyphodiscus gemmarum
species,Fungi,HYALOSCYPHACEAE,Incrucipulum capitatum
species,Fungi,HYALOSCYPHACEAE,Incrucipulum ciliare
species,Fungi,HYALOSCYPHACEAE,Incrucipulum sulphurellum
species,Fungi,HYALOSCYPHACEAE,Lachnellula calyciformis
species,Fungi,HYALOSCYPHACEAE,Lachnellula calycina
species,Fungi,HYALOSCYPHACEAE,Lachnellula occidentalis
species,Fungi,HYALOSCYPHACEAE,Lachnellula resinaria
species,Fungi,HYALOSCYPHACEAE,Lachnellula subtilissima
species,Fungi,HYALOSCYPHACEAE,Lachnum apalum
species,Fungi,HYALOSCYPHACEAE,Lachnum brevipilosum
species,Fungi,HYALOSCYPHACEAE,Lachnum controversum
species,Fungi,HYALOSCYPHACEAE,Lachnum diminutum
species,Fungi,HYALOSCYPHACEAE,Lachnum impudicum
species,Fungi,HYALOSCYPHACEAE,Lachnum nudipes
species,Fungi,HYALOSCYPHACEAE,Lachnum papyraceum
species,Fungi,HYALOSCYPHACEAE,Lachnum pulverulentum
species,Fungi,HYALOSCYPHACEAE,Lachnum rhytismatis
species,Fungi,HYALOSCYPHACEAE,Lachnum salicariae
species,Fungi,HYALOSCYPHACEAE,Lachnum tenuissimum
species,Fungi,HYALOSCYPHACEAE,Lachnum virgineum
species,Fungi,HYALOSCYPHACEAE,Lachnum virgineum sensu lato
species,Fungi,HYALOSCYPHACEAE,Lasiobelonium belanense
species,Fungi,HYALOSCYPHACEAE,Lasiobelonium lonicerae
species,Fungi,HYALOSCYPHACEAE,Lasiobelonium variegatum
species,Fungi,HYALOSCYPHACEAE,Neodasyscypha cerina
species,Fungi,HYALOSCYPHACEAE,Olla transiens
species,Fungi,HYALOSCYPHACEAE,Perrotia flammea
species,Fungi,HYALOSCYPHACEAE,Polydesmia pruinosa
species,Fungi,HYALOSCYPHACEAE,Proliferodiscus pulveraceus
species,Fungi,HYALOSCYPHACEAE,Psilachnum chrysostigmum
species,Fungi,HYALOSCYPHACEAE,Psilachnum eburneum
species,Fungi,HYALOSCYPHACEAE,Psilachnum inquilinum
species,Fungi,HYALOSCYPHACEAE,Trichopeziza leucophaea
species,Fungi,HYALOSCYPHACEAE,Trichopeziza mollissima
species,Fungi,HYALOSCYPHACEAE,Trichopeziza sulphurea
species,Fungi,HYALOSCYPHACEAE,Trichopezizella nidulus
species,Fungi,HYALOSCYPHACEAE,Urceolella aspera
species,Fungi,HYDNACEAE,Hydnum albidum
species,Fungi,HYDNACEAE,Hydnum repandum
species,Fungi,HYDNACEAE,Hydnum rufescens
species,Fungi,HYDNACEAE,Sistotrema brinkmannii
species,Fungi,HYDNACEAE,Sistotrema confluens
species,Fungi,HYDNACEAE,Sistotrema coroniferum
species,Fungi,HYDNACEAE,Sistotrema oblongisporum
species,Fungi,HYDNACEAE,Sistotrema porulosum
species,Fungi,HYDNACEAE,Sistotrema sernanderi
species,Fungi,HYDNODONTACEAE,Brevicellicium olivascens
species,Fungi,HYDNODONTACEAE,Fibriciellum silvae-ryae
species,Fungi,HYDNODONTACEAE,Litschauerella clematitis
species,Fungi,HYDNODONTACEAE,Subulicystidium longisporum
species,Fungi,HYDNODONTACEAE,Subulicystidium perlongisporum
species,Fungi,HYDNODONTACEAE,Trechispora alnicola
species,Fungi,HYDNODONTACEAE,Trechispora cohaerens
species,Fungi,HYDNODONTACEAE,Trechispora farinacea
species,Fungi,HYDNODONTACEAE,Trechispora microspora
species,Fungi,HYDNODONTACEAE,Trechispora mollusca
species,Fungi,HYDNODONTACEAE,Trechispora stevensonii
species,Fungi,HYGROPHORACEAE,Arrhenia griseopallida
species,Fungi,HYGROPHORACEAE,Arrhenia lobata
species,Fungi,HYGROPHORACEAE,Arrhenia retiruga
species,Fungi,HYGROPHORACEAE,Arrhenia spathulata
species,Fungi,HYGROPHORACEAE,Hygrophorus agathosmus
species,Fungi,HYGROPHORACEAE,Hygrophorus calophyllus
species,Fungi,HYGROPHORACEAE,Hygrophorus camarophyllus
species,Fungi,HYGROPHORACEAE,Hygrophorus chrysodon
species,Fungi,HYGROPHORACEAE,Hygrophorus cossus
species,Fungi,HYGROPHORACEAE,Hygrophorus discoideus
species,Fungi,HYGROPHORACEAE,Hygrophorus discoxanthus
species,Fungi,HYGROPHORACEAE,Hygrophorus eburneus
species,Fungi,HYGROPHORACEAE,Hygrophorus fagi
species,Fungi,HYGROPHORACEAE,Hygrophorus gliocyclus
species,Fungi,HYGROPHORACEAE,Hygrophorus hypothejus
species,Fungi,HYGROPHORACEAE,Hygrophorus latitabundus
species,Fungi,HYGROPHORACEAE,Hygrophorus leucophaeo-ilicis
species,Fungi,HYGROPHORACEAE,Hygrophorus leucophaeus
species,Fungi,HYGROPHORACEAE,Hygrophorus marzuolus
species,Fungi,HYGROPHORACEAE,Hygrophorus mesotephrus
species,Fungi,HYGROPHORACEAE,Hygrophorus nemoreus
species,Fungi,HYGROPHORACEAE,Hygrophorus penarius
species,Fungi,HYGROPHORACEAE,Hygrophorus persoonii
species,Fungi,HYGROPHORACEAE,Hygrophorus poetarum
species,Fungi,HYGROPHORACEAE,Hygrophorus pustulatus
species,Fungi,HYGROPHORACEAE,Hygrophorus roseodiscoideus
species,Fungi,HYGROPHORACEAE,Hygrophorus russula
species,Fungi,HYGROPHORACEAE,Hygrophorus unicolor
species,Fungi,HYGROPHOROPSIDACEAE,Hygrophoropsis aurantiaca
species,Fungi,HYGROPHOROPSIDACEAE,Hygrophoropsis fuscosquamula
species,Fungi,HYGROPHOROPSIDACEAE,Hygrophoropsis macrospora
species,Fungi,HYGROPHOROPSIDACEAE,Leucogyrophana mollusca
species,Fungi,HYGROPHOROPSIDACEAE,Leucogyrophana romellii
species,Fungi,HYMENOCHAETACEAE,Coltricia cinnamomea
species,Fungi,HYMENOCHAETACEAE,Coltricia confluens
species,Fungi,HYMENOCHAETACEAE,Coltricia perennis
species,Fungi,HYMENOCHAETACEAE,Fomitiporia hippophaeicola
species,Fungi,HYMENOCHAETACEAE,Fomitiporia punctata
species,Fungi,HYMENOCHAETACEAE,Fomitiporia robusta
species,Fungi,HYMENOCHAETACEAE,Fuscoporia contigua
species,Fungi,HYMENOCHAETACEAE,Fuscoporia ferrea
species,Fungi,HYMENOCHAETACEAE,Fuscoporia ferruginosa
species,Fungi,HYMENOCHAETACEAE,Fuscoporia torulosa
species,Fungi,HYMENOCHAETACEAE,Hymenochaete cinnamomea
species,Fungi,HYMENOCHAETACEAE,Hymenochaete corrugata
species,Fungi,HYMENOCHAETACEAE,Hymenochaete rubiginosa
species,Fungi,HYMENOCHAETACEAE,Inocutis rheades
species,Fungi,HYMENOCHAETACEAE,Inonotus cuticularis
species,Fungi,HYMENOCHAETACEAE,Inonotus hispidus
species,Fungi,HYMENOCHAETACEAE,Inonotus obliquus
species,Fungi,HYMENOCHAETACEAE,Mensularia nodulosa
species,Fungi,HYMENOCHAETACEAE,Mensularia radiata
species,Fungi,HYMENOCHAETACEAE,Phellinus conchatus
species,Fungi,HYMENOCHAETACEAE,Phellinus igniarius
species,Fungi,HYMENOCHAETACEAE,Phellinus populicola
species,Fungi,HYMENOCHAETACEAE,Phellinus tuberculosus
species,Fungi,HYMENOCHAETACEAE,Phylloporia ribis
species,Fungi,HYMENOCHAETACEAE,Porodaedalea pini
species,Fungi,HYMENOCHAETACEAE,Pseudochaete tabacina
species,Fungi,HYMENOCHAETACEAE,Pseudoinonotus dryadeus
species,Fungi,HYPHODERMATACEAE,Galzinia incrustans
species,Fungi,HYPOCREACEAE,Hypocrea argillacea
species,Fungi,HYPOCREACEAE,Hypocrea aureoviridis
species,Fungi,HYPOCREACEAE,Hypocrea aureoviridis sensu lato
species,Fungi,HYPOCREACEAE,Hypocrea citrina
species,Fungi,HYPOCREACEAE,Hypocrea farinosa
species,Fungi,HYPOCREACEAE,Hypocrea gelatinosa
species,Fungi,HYPOCREACEAE,Hypocrea lixii
species,Fungi,HYPOCREACEAE,Hypocrea pulvinata
species,Fungi,HYPOCREACEAE,Hypocrea rufa
species,Fungi,HYPOCREACEAE,Hypocrea schweinitzii
species,Fungi,HYPOCREACEAE,Hypocrea sinuosa
species,Fungi,HYPOCREACEAE,Hypocreopsis lichenoides
species,Fungi,HYPOCREACEAE,Hypomyces aurantius
species,Fungi,HYPOCREACEAE,Hypomyces cervinigenus
species,Fungi,HYPOCREACEAE,Hypomyces chrysospermus
species,Fungi,HYPOCREACEAE,Hypomyces lateritius
species,Fungi,HYPOCREACEAE,Hypomyces papulasporae
species,Fungi,HYPOCREACEAE,Hypomyces rosellus
species,Fungi,HYPOCREACEAE,Hypomyces spadiceus
species,Fungi,HYPOCREACEAE,Hypomyces stephanomatis
species,Fungi,HYPOCREACEAE,Hypomyces viridis
species,Fungi,HYPOCREACEAE,Protocrea pallida
species,Fungi,HYPOXYLACEAE,Annulohypoxylon cohaerens
species,Fungi,HYPOXYLACEAE,Annulohypoxylon multiforme
species,Fungi,HYPOXYLACEAE,Daldinia childiae
species,Fungi,HYPOXYLACEAE,Daldinia concentrica
species,Fungi,HYPOXYLACEAE,Daldinia decipiens
species,Fungi,HYPOXYLACEAE,Daldinia vernicosa
species,Fungi,HYPOXYLACEAE,Hypoxylon ferrugineum
species,Fungi,HYPOXYLACEAE,Hypoxylon fragiforme
species,Fungi,HYPOXYLACEAE,Hypoxylon fraxinophilum
species,Fungi,HYPOXYLACEAE,Hypoxylon fuscum
species,Fungi,HYPOXYLACEAE,Hypoxylon howeanum
species,Fungi,HYPOXYLACEAE,Hypoxylon mediterraneum
species,Fungi,HYPOXYLACEAE,Hypoxylon perforatum
species,Fungi,HYPOXYLACEAE,Hypoxylon petriniae
species,Fungi,HYPOXYLACEAE,Hypoxylon rubiginosum
species,Fungi,HYPOXYLACEAE,Hypoxylon ticinense
species,Fungi,HYSTERIACEAE,Gloniopsis praelonga
species,Fungi,HYSTERIACEAE,Hysterium angustatum
species,Fungi,HYSTERIACEAE,Hysterium pulicare
species,Fungi,HYSTERIACEAE,Hysterographium fraxini
species,Fungi,HYSTERIACEAE,Hysterographium mori
species,Fungi,Hydnangiaceae,Laccaria amethystina
species,Fungi,Hydnangiaceae,Laccaria bicolor
species,Fungi,Hydnangiaceae,Laccaria laccata
species,Fungi,Hydnangiaceae,Laccaria maritima
species,Fungi,Hydnangiaceae,Laccaria proxima
species,Fungi,Hydnangiaceae,Laccaria pumila
species,Fungi,Hydnangiaceae,Laccaria purpureobadia
species,Fungi,Hydnangiaceae,Laccaria tortilis
species,Fungi,INOCYBACEAE,Chromocyphella muscicola
species,Fungi,INOCYBACEAE,Crepidotus applanatus
species,Fungi,INOCYBACEAE,Crepidotus autochthonus
species,Fungi,INOCYBACEAE,Crepidotus brunneoroseus
species,Fungi,INOCYBACEAE,Crepidotus caspari
species,Fungi,INOCYBACEAE,Crepidotus cesatii
species,Fungi,INOCYBACEAE,Crepidotus cinnabarinus
species,Fungi,INOCYBACEAE,Crepidotus cristatus
species,Fungi,INOCYBACEAE,Crepidotus crocophyllus
species,Fungi,INOCYBACEAE,Crepidotus epibryus
species,Fungi,INOCYBACEAE,Crepidotus luteolus
species,Fungi,INOCYBACEAE,Crepidotus mollis
species,Fungi,INOCYBACEAE,Crepidotus variabilis
species,Fungi,INOCYBACEAE,Crepidotus versutus
species,Fungi,INOCYBACEAE,Flammulaster carpophilus
species,Fungi,INOCYBACEAE,Flammulaster ferrugineus
species,Fungi,INOCYBACEAE,Flammulaster granulosus
species,Fungi,INOCYBACEAE,Flammulaster limulatus
species,Fungi,INOCYBACEAE,Flammulaster muricatus
species,Fungi,INOCYBACEAE,Flammulaster subincarnatus
species,Fungi,INOCYBACEAE,Inocybe acuta
species,Fungi,INOCYBACEAE,Inocybe adaequata
species,Fungi,INOCYBACEAE,Inocybe aeruginascens
species,Fungi,INOCYBACEAE,Inocybe agardhii
species,Fungi,INOCYBACEAE,Inocybe albomarginata
species,Fungi,INOCYBACEAE,Inocybe albovelutipes
species,Fungi,INOCYBACEAE,Inocybe amethystina
species,Fungi,INOCYBACEAE,Inocybe appendiculata
species,Fungi,INOCYBACEAE,Inocybe arenicola
species,Fungi,INOCYBACEAE,Inocybe assimilata
species,Fungi,INOCYBACEAE,Inocybe asterospora
species,Fungi,INOCYBACEAE,Inocybe auricoma
species,Fungi,INOCYBACEAE,Inocybe bongardii
species,Fungi,INOCYBACEAE,Inocybe bresadolae
species,Fungi,INOCYBACEAE,Inocybe brunneotomentosa
species,Fungi,INOCYBACEAE,Inocybe calamistrata
species,Fungi,INOCYBACEAE,Inocybe calida
species,Fungi,INOCYBACEAE,Inocybe calospora
species,Fungi,INOCYBACEAE,Inocybe cervicolor
species,Fungi,INOCYBACEAE,Inocybe cincinnata
species,Fungi,INOCYBACEAE,Inocybe cookei
species,Fungi,INOCYBACEAE,Inocybe corydalina
species,Fungi,INOCYBACEAE,Inocybe cryptocystis
species,Fungi,INOCYBACEAE,Inocybe curvipes
species,Fungi,INOCYBACEAE,Inocybe decipiens
species,Fungi,INOCYBACEAE,Inocybe dulcamara
species,Fungi,INOCYBACEAE,Inocybe dunensis
species,Fungi,INOCYBACEAE,Inocybe erubescens
species,Fungi,INOCYBACEAE,Inocybe exilis
species,Fungi,INOCYBACEAE,Inocybe fibrosoides
species,Fungi,INOCYBACEAE,Inocybe flavella
species,Fungi,INOCYBACEAE,Inocybe flocculosa
species,Fungi,INOCYBACEAE,Inocybe fraudans
species,Fungi,INOCYBACEAE,Inocybe furfurea
species,Fungi,INOCYBACEAE,Inocybe fuscidula
species,Fungi,INOCYBACEAE,Inocybe fuscomarginata
species,Fungi,INOCYBACEAE,Inocybe geophylla
species,Fungi,INOCYBACEAE,Inocybe glabripes
species,Fungi,INOCYBACEAE,Inocybe glabrodisca
species,Fungi,INOCYBACEAE,Inocybe godeyi
species,Fungi,INOCYBACEAE,Inocybe grammata
species,Fungi,INOCYBACEAE,Inocybe griseolilacina
species,Fungi,INOCYBACEAE,Inocybe haemacta
species,Fungi,INOCYBACEAE,Inocybe heimii
species,Fungi,INOCYBACEAE,Inocybe hirtella
species,Fungi,INOCYBACEAE,Inocybe hirtelloides
species,Fungi,INOCYBACEAE,Inocybe hystrix
species,Fungi,INOCYBACEAE,Inocybe inodora
species,Fungi,INOCYBACEAE,Inocybe jacobi
species,Fungi,INOCYBACEAE,Inocybe lacera
species,Fungi,INOCYBACEAE,Inocybe langei
species,Fungi,INOCYBACEAE,Inocybe lanuginosa
species,Fungi,INOCYBACEAE,Inocybe leiocephala
species,Fungi,INOCYBACEAE,Inocybe leptocystis
species,Fungi,INOCYBACEAE,Inocybe leptophylla
species,Fungi,INOCYBACEAE,Inocybe leucoblema
species,Fungi,INOCYBACEAE,Inocybe lilacina
species,Fungi,INOCYBACEAE,Inocybe maculata
species,Fungi,INOCYBACEAE,Inocybe margaritispora
species,Fungi,INOCYBACEAE,Inocybe mixtilis
species,Fungi,INOCYBACEAE,Inocybe muricellata
species,Fungi,INOCYBACEAE,Inocybe mytiliodora
species,Fungi,INOCYBACEAE,Inocybe napipes
species,Fungi,INOCYBACEAE,Inocybe nitidiuscula
species,Fungi,INOCYBACEAE,Inocybe obscurobadia
species,Fungi,INOCYBACEAE,Inocybe ochroalba
species,Fungi,INOCYBACEAE,Inocybe paludinella
species,Fungi,INOCYBACEAE,Inocybe pelargonium
species,Fungi,INOCYBACEAE,Inocybe petiginosa
species,Fungi,INOCYBACEAE,Inocybe phaeodisca
species,Fungi,INOCYBACEAE,Inocybe phaeoleuca
species,Fungi,INOCYBACEAE,Inocybe posterula
species,Fungi,INOCYBACEAE,Inocybe praetervisa
species,Fungi,INOCYBACEAE,Inocybe pseudodestricta
species,Fungi,INOCYBACEAE,Inocybe pusio
species,Fungi,INOCYBACEAE,Inocybe queletii
species,Fungi,INOCYBACEAE,Inocybe quietiodor
species,Fungi,INOCYBACEAE,Inocybe reisneri
species,Fungi,INOCYBACEAE,Inocybe rimosa
species,Fungi,INOCYBACEAE,Inocybe salicis
species,Fungi,INOCYBACEAE,Inocybe sambucina
species,Fungi,INOCYBACEAE,Inocybe serotina
species,Fungi,INOCYBACEAE,Inocybe sindonia
species,Fungi,INOCYBACEAE,Inocybe soluta
species,Fungi,INOCYBACEAE,Inocybe splendens
species,Fungi,INOCYBACEAE,Inocybe squamata
species,Fungi,INOCYBACEAE,Inocybe squarrosa
species,Fungi,INOCYBACEAE,Inocybe stellatospora
species,Fungi,INOCYBACEAE,Inocybe subbrunnea
species,Fungi,INOCYBACEAE,Inocybe subcarpta
species,Fungi,INOCYBACEAE,Inocybe subnudipes
species,Fungi,INOCYBACEAE,Inocybe subporospora
species,Fungi,INOCYBACEAE,Inocybe tarda
species,Fungi,INOCYBACEAE,Inocybe tenebrosa
species,Fungi,INOCYBACEAE,Inocybe terrigena
species,Fungi,INOCYBACEAE,Inocybe tigrina
species,Fungi,INOCYBACEAE,Inocybe vulpinella
species,Fungi,INOCYBACEAE,Inocybe whitei
species,Fungi,INOCYBACEAE,Inocybe xanthomelas
species,Fungi,INOCYBACEAE,Pellidiscus pallidus
species,Fungi,INOCYBACEAE,Phaeomarasmius erinaceus
species,Fungi,INOCYBACEAE,Phaeosolenia densa
species,Fungi,INOCYBACEAE,Simocybe centunculus
species,Fungi,INOCYBACEAE,Simocybe haustellaris
species,Fungi,INOCYBACEAE,Simocybe sumptuosa
species,Fungi,INOCYBACEAE,Tubaria confragosa
species,Fungi,INOCYBACEAE,Tubaria conspersa
species,Fungi,INOCYBACEAE,Tubaria dispersa
species,Fungi,INOCYBACEAE,Tubaria furfuracea
species,Fungi,INOCYBACEAE,Tubaria hololeuca
species,Fungi,INOCYBACEAE,Tubaria minutalis
species,Fungi,LABOULBENIACEAE,Hesperomyces virescens
species,Fungi,LACHNOCLADIACEAE,Asterostroma laxum
species,Fungi,LACHNOCLADIACEAE,Dichostereum granulosum
species,Fungi,LACHNOCLADIACEAE,Scytinostroma hemidichophyticum
species,Fungi,LASIOSPHAERIACEAE,Bombardia bombarda
species,Fungi,LASIOSPHAERIACEAE,Bombardioidea stercoris
species,Fungi,LASIOSPHAERIACEAE,Cercophora coprophila
species,Fungi,LASIOSPHAERIACEAE,Immersiella caudata
species,Fungi,LASIOSPHAERIACEAE,Lasiosphaeria ovina
species,Fungi,LASIOSPHAERIACEAE,Lasiosphaeris hirsuta
species,Fungi,LASIOSPHAERIACEAE,Podospora aloides
species,Fungi,LASIOSPHAERIACEAE,Podospora curvicolla
species,Fungi,LASIOSPHAERIACEAE,Podospora curvula
species,Fungi,LASIOSPHAERIACEAE,Podospora decipiens
species,Fungi,LASIOSPHAERIACEAE,Podospora excentrica
species,Fungi,LASIOSPHAERIACEAE,Podospora fimicola
species,Fungi,LASIOSPHAERIACEAE,Podospora globosa
species,Fungi,LASIOSPHAERIACEAE,Podospora intestinacea
species,Fungi,LASIOSPHAERIACEAE,Podospora pauciseta
species,Fungi,LASIOSPHAERIACEAE,Podospora setosa
species,Fungi,LASIOSPHAERIACEAE,Podospora tetraspora
species,Fungi,LASIOSPHAERIACEAE,Podospora vesticola
species,Fungi,LASIOSPHAERIACEAE,Ruzenia spermoides
species,Fungi,LASIOSPHAERIACEAE,Schizothecium dakotense
species,Fungi,LASIOSPHAERIACEAE,Strattonia carbonaria
species,Fungi,LASIOSPHAERIACEAE,Strattonia minor
species,Fungi,LENTOMITELLACEAE,Lentomitella cirrhosa
species,Fungi,LEOTIACEAE,Leotia lubrica
species,Fungi,LEPTOSPHAERIACEAE,Leptosphaeria acuta
species,Fungi,LEPTOSPHAERIACEAE,Leptosphaeria agnita
species,Fungi,LEPTOSPHAERIACEAE,Leptosphaeria coniothyrium
species,Fungi,LEPTOSPHAERIACEAE,Leptosphaeria doliolum
species,Fungi,LEPTOSPHAERIACEAE,Leptosphaeria galiorum
species,Fungi,LEPTOSPHAERIACEAE,Leptosphaeria maculans
species,Fungi,LEPTOSPHAERIACEAE,Leptosphaeria rusci
species,Fungi,LEPTOSPHAERIACEAE,Ophiobolus disseminans
species,Fungi,LICEACEAE,Licea biforis
species,Fungi,LICEACEAE,Licea deplanata
species,Fungi,LICEACEAE,Licea eleanorae
species,Fungi,LICEACEAE,Licea floriformis
species,Fungi,LICEACEAE,Licea kleistobolus
species,Fungi,LICEACEAE,Licea minima
species,Fungi,LICEACEAE,Licea operculata
species,Fungi,LICEACEAE,Licea parasitica
species,Fungi,LICEACEAE,Licea pygmaea
species,Fungi,LICEACEAE,Licea rugosa
species,Fungi,LICEACEAE,Licea variabilis
species,Fungi,LOPHIOSTOMATACEAE,Lophiostoma arundinaceum
species,Fungi,LOPHIOSTOMATACEAE,Lophiostoma arundinis
species,Fungi,LOPHIOSTOMATACEAE,Lophiostoma fuckelii
species,Fungi,LYOPHYLLACEAE,Asterophora lycoperdoides
species,Fungi,LYOPHYLLACEAE,Asterophora parasitica
species,Fungi,LYOPHYLLACEAE,Calocybe carnea
species,Fungi,LYOPHYLLACEAE,Calocybe chrysenteron
species,Fungi,LYOPHYLLACEAE,Calocybe gambosa
species,Fungi,LYOPHYLLACEAE,Calocybe ionides
species,Fungi,LYOPHYLLACEAE,Calocybe obscurissima
species,Fungi,LYOPHYLLACEAE,Hypsizygus ulmarius
species,Fungi,LYOPHYLLACEAE,Lyophyllum ambustum
species,Fungi,LYOPHYLLACEAE,Lyophyllum anthracophilum
species,Fungi,LYOPHYLLACEAE,Lyophyllum atratum
species,Fungi,LYOPHYLLACEAE,Lyophyllum boudieri
species,Fungi,LYOPHYLLACEAE,Lyophyllum confusum
species,Fungi,LYOPHYLLACEAE,Lyophyllum decastes
species,Fungi,LYOPHYLLACEAE,Lyophyllum deliberatum
species,Fungi,LYOPHYLLACEAE,Lyophyllum fumosum
species,Fungi,LYOPHYLLACEAE,Lyophyllum gangraenosum
species,Fungi,LYOPHYLLACEAE,Lyophyllum immundum
species,Fungi,LYOPHYLLACEAE,Lyophyllum infumatum
species,Fungi,LYOPHYLLACEAE,Lyophyllum inolens
species,Fungi,LYOPHYLLACEAE,Lyophyllum loricatum
species,Fungi,LYOPHYLLACEAE,Lyophyllum osmophorum
species,Fungi,LYOPHYLLACEAE,Lyophyllum paelochroum
species,Fungi,LYOPHYLLACEAE,Lyophyllum palustre
species,Fungi,LYOPHYLLACEAE,Lyophyllum rancidum
species,Fungi,LYOPHYLLACEAE,Lyophyllum semitale
species,Fungi,LYOPHYLLACEAE,Lyophyllum transforme
species,Fungi,LYOPHYLLACEAE,Lyophyllum tylicolor
species,Fungi,LYOPHYLLACEAE,Ossicaulis lignatilis
species,Fungi,LYOPHYLLACEAE,Tricholomella constricta
species,Fungi,MAGNAPORTHACEAE,Ophioceras leptosporum
species,Fungi,MASSARINACEAE,Massaria inquinans
species,Fungi,MELAMPSORACEAE,Melampsora allii-fragilis
species,Fungi,MELAMPSORACEAE,Melampsora caprearum
species,Fungi,MELAMPSORACEAE,Melampsora epitea
species,Fungi,MELAMPSORACEAE,Melampsora euphorbiae
species,Fungi,MELAMPSORACEAE,Melampsora helioscopiae
species,Fungi,MELAMPSORACEAE,Melampsora hypericorum
species,Fungi,MELAMPSORACEAE,Melampsora lini
species,Fungi,MELAMPSORACEAE,Melampsora populnea
species,Fungi,MELANCONIDACEAE,Ditopella ditopa
species,Fungi,MELANCONIDACEAE,Melogramma campylosporum
species,Fungi,MELANCONIDACEAE,Phragmoporthe conformis
species,Fungi,MELANCONIDACEAE,Pseudovalsa longipes
species,Fungi,MELANOGASTRACEAE,Melanogaster ambiguus
species,Fungi,MELANOGASTRACEAE,Melanogaster broomeanus
species,Fungi,MELANOMMATACEAE,Melanomma pulvis-pyrius
species,Fungi,MELANOTAENIACEAE,Melanotaenium endogenum
species,Fungi,MERIPILACEAE,Loweomyces wynneae
species,Fungi,MERIPILACEAE,Meripilus giganteus
species,Fungi,MERIPILACEAE,Physisporinus lineatus
species,Fungi,MERIPILACEAE,Physisporinus sanguinolentus
species,Fungi,MERIPILACEAE,Physisporinus vitreus
species,Fungi,MERIPILACEAE,Rigidoporus ulmarius
species,Fungi,MERULIACEAE,Abortiporus biennis
species,Fungi,MERULIACEAE,Bjerkandera adusta
species,Fungi,MERULIACEAE,Bjerkandera fumosa
species,Fungi,MERULIACEAE,Bulbillomyces farinosus
species,Fungi,MERULIACEAE,Ceriporia excelsa
species,Fungi,MERULIACEAE,Ceriporia purpurea
species,Fungi,MERULIACEAE,Ceriporia reticulata
species,Fungi,MERULIACEAE,Ceriporia viridans
species,Fungi,MERULIACEAE,Ceriporiopsis gilvescens
species,Fungi,MERULIACEAE,Crustoderma corneum
species,Fungi,MERULIACEAE,Flaviporus brownii
species,Fungi,MERULIACEAE,Gelatoporia pannocincta
species,Fungi,MERULIACEAE,Gloeoporus dichrous
species,Fungi,MERULIACEAE,Gyrophanopsis polonensis
species,Fungi,MERULIACEAE,Hyphoderma argillaceum
species,Fungi,MERULIACEAE,Hyphoderma medioburiense
species,Fungi,MERULIACEAE,Hyphoderma mutatum
species,Fungi,MERULIACEAE,Hyphoderma occidentale
species,Fungi,MERULIACEAE,Hyphoderma roseocremeum
species,Fungi,MERULIACEAE,Hyphoderma setigerum
species,Fungi,MERULIACEAE,Hypochnicium bombycinum
species,Fungi,MERULIACEAE,Hypochnicium eichleri
species,Fungi,MERULIACEAE,Hypochnicium geogenium
species,Fungi,MERULIACEAE,Hypochnicium sphaerosporum
species,Fungi,MERULIACEAE,Hypochnicium wakefieldiae
species,Fungi,MERULIACEAE,Mycoacia aurea
species,Fungi,MERULIACEAE,Mycoacia fuscoatra
species,Fungi,MERULIACEAE,Mycoacia uda
species,Fungi,MERULIACEAE,Phlebia deflectens
species,Fungi,MERULIACEAE,Phlebia lilascens
species,Fungi,MERULIACEAE,Phlebia livida
species,Fungi,MERULIACEAE,Phlebia radiata
species,Fungi,MERULIACEAE,Phlebia rufa
species,Fungi,MERULIACEAE,Phlebia subcretacea
species,Fungi,MERULIACEAE,Phlebia subochracea
species,Fungi,MERULIACEAE,Phlebia tremellosa
species,Fungi,MERULIACEAE,Podoscypha multizonata
species,Fungi,MERULIACEAE,Sarcodontia spumea
species,Fungi,MERULIACEAE,Scopuloides hydnoides
species,Fungi,MICROBOTRYACEAE,Microbotryum saponariae
species,Fungi,MICROBOTRYACEAE,Microbotryum stellariae
